date,open,high,low,close,volume,code,name
2021-09-13,4.9626,5.2626,4.9126,5.1726,402060776.0,600219,南山铝业
2021-09-14,4.9726,4.9826,4.5726,4.5826,448593497.0,600219,南山铝业
2021-09-15,4.4626,4.5526,4.2826,4.4826,246084462.0,600219,南山铝业
2021-09-16,4.5826,4.7126,4.3326,4.3926,266400442.0,600219,南山铝业
2021-09-17,4.3326,4.4526,4.0826,4.2526,205053853.0,600219,南山铝业
2021-09-22,4.1726,4.2926,4.1226,4.2326,164135756.0,600219,南山铝业
2021-09-23,4.2726,4.3226,4.0726,4.1026,210776132.0,600219,南山铝业
2021-09-24,4.0826,4.1226,3.7626,3.8026,322438670.0,600219,南山铝业
2021-09-27,3.8026,3.8526,3.4825999999999997,3.5526,206751411.0,600219,南山铝业
2021-09-28,3.5726000000000004,3.6826,3.5625999999999998,3.6026,152356775.0,600219,南山铝业
2021-09-29,3.6126000000000005,3.6526000000000005,3.4526000000000003,3.5126,129149863.0,600219,南山铝业
2021-09-30,3.5426,3.6126000000000005,3.4825999999999997,3.5426,123419040.0,600219,南山铝业
2021-10-08,3.6226000000000003,3.6526000000000005,3.4726,3.5326000000000004,92178865.0,600219,南山铝业
2021-10-11,3.5426,3.5726000000000004,3.3826,3.4926000000000004,94950315.0,600219,南山铝业
2021-10-12,3.5026,3.5225999999999997,3.2626,3.3026,161173805.0,600219,南山铝业
2021-10-13,3.3226000000000004,3.4626,3.3226000000000004,3.4226,94242901.0,600219,南山铝业
2021-10-14,3.4726,3.5426,3.3926,3.5126,117325949.0,600219,南山铝业
2021-10-15,3.5225999999999997,3.7926,3.5126,3.7526,212482926.0,600219,南山铝业
2021-10-18,3.8226000000000004,3.8826,3.6726,3.8726000000000003,158043606.0,600219,南山铝业
2021-10-19,3.8426,3.9226,3.7725999999999997,3.8626000000000005,119170516.0,600219,南山铝业
2021-10-20,3.8026,3.9526000000000003,3.7426000000000004,3.8626000000000005,138638692.0,600219,南山铝业
2021-10-21,3.9026000000000005,3.9226,3.7725999999999997,3.8125999999999998,107883753.0,600219,南山铝业
2021-10-22,3.7226,3.8326000000000002,3.5625999999999998,3.5926,147486563.0,600219,南山铝业
2021-10-25,3.5926,3.6526000000000005,3.5726000000000004,3.6026,103442012.0,600219,南山铝业
2021-10-26,3.5926,3.6826,3.5326000000000004,3.5625999999999998,107653144.0,600219,南山铝业
2021-10-27,3.7626,3.8926,3.7325999999999997,3.7626,254817999.0,600219,南山铝业
2021-10-28,3.7325999999999997,3.8226000000000004,3.5426,3.5625999999999998,184257105.0,600219,南山铝业
2021-10-29,3.5826000000000002,3.6326,3.4526000000000003,3.4926000000000004,104264116.0,600219,南山铝业
2021-11-01,3.5126,3.8026,3.4825999999999997,3.7526,166865896.0,600219,南山铝业
2021-11-02,3.7626,3.7725999999999997,3.4926000000000004,3.5426,141937686.0,600219,南山铝业
2021-11-03,3.5426,3.5826000000000002,3.4425999999999997,3.5126,91703232.0,600219,南山铝业
2021-11-04,3.4926000000000004,3.5225999999999997,3.4126000000000003,3.5026,109153097.0,600219,南山铝业
2021-11-05,3.4226,3.4926000000000004,3.3826,3.4026000000000005,108889548.0,600219,南山铝业
2021-11-08,3.4326,3.5026,3.3125999999999998,3.3326000000000002,131833845.0,600219,南山铝业
2021-11-09,3.3526,3.4026000000000005,3.2926,3.3326000000000002,82537112.0,600219,南山铝业
2021-11-10,3.3125999999999998,3.3526,3.1825999999999994,3.3326000000000002,120760844.0,600219,南山铝业
2021-11-11,3.3426,3.3926,3.2826000000000004,3.3826,109646854.0,600219,南山铝业
2021-11-12,3.4026000000000005,3.5225999999999997,3.3526,3.3926,116416053.0,600219,南山铝业
2021-11-15,3.3826,3.4026000000000005,3.3226000000000004,3.3226000000000004,83031127.0,600219,南山铝业
2021-11-16,3.3426,3.3526,3.2225999999999995,3.2225999999999995,81633910.0,600219,南山铝业
2021-11-17,3.2026,3.2626,3.1725999999999996,3.2325999999999993,79258546.0,600219,南山铝业
2021-11-18,3.2225999999999995,3.3626000000000005,3.2125999999999997,3.3226000000000004,101252284.0,600219,南山铝业
2021-11-19,3.3026,3.4026000000000005,3.2725999999999997,3.3926,85682329.0,600219,南山铝业
2021-11-22,3.4126000000000003,3.4825999999999997,3.4126000000000003,3.4626,86168210.0,600219,南山铝业
2021-11-23,3.5026,3.7626,3.4626,3.6726,184865805.0,600219,南山铝业
2021-11-24,3.6426,3.7725999999999997,3.5826000000000002,3.7226,140827479.0,600219,南山铝业
2021-11-25,3.7626,3.8026,3.6726,3.7126,95809332.0,600219,南山铝业
