date,open,high,low,close,volume,code,name
2021-09-13,20.314999999999998,20.324999999999996,19.944999999999997,20.004999999999995,22394318.0,002156,通富微电
2021-09-14,20.004999999999995,20.205,19.674999999999997,19.734999999999996,21547348.0,002156,通富微电
2021-09-15,19.764999999999997,19.814999999999998,19.474999999999998,19.504999999999995,19124653.0,002156,通富微电
2021-09-16,19.474999999999998,19.624999999999996,18.724999999999998,18.724999999999998,26393201.0,002156,通富微电
2021-09-17,18.664999999999996,18.944999999999997,18.455,18.854999999999997,16059270.0,002156,通富微电
2021-09-22,18.674999999999997,18.844999999999995,18.544999999999998,18.754999999999995,11797979.0,002156,通富微电
2021-09-23,18.734999999999996,19.254999999999995,18.734999999999996,19.134999999999998,16675853.0,002156,通富微电
2021-09-24,19.134999999999998,19.254999999999995,18.924999999999997,18.964999999999996,11706391.0,002156,通富微电
2021-09-27,19.115,19.214999999999996,18.685,18.714999999999996,14882555.0,002156,通富微电
2021-09-28,18.264999999999997,18.874999999999996,17.664999999999996,18.724999999999998,21087638.0,002156,通富微电
2021-09-29,18.544999999999998,18.724999999999998,18.365,18.564999999999998,14107858.0,002156,通富微电
2021-09-30,18.764999999999997,19.044999999999998,18.615,18.734999999999996,13295710.0,002156,通富微电
2021-10-08,19.064999999999998,19.144999999999996,18.854999999999997,19.054999999999996,13256817.0,002156,通富微电
2021-10-11,18.964999999999996,19.224999999999998,18.884999999999998,19.064999999999998,11815620.0,002156,通富微电
2021-10-12,19.414999999999996,19.664999999999996,19.054999999999996,19.234999999999996,21640767.0,002156,通富微电
2021-10-13,19.224999999999998,19.964999999999996,19.164999999999996,19.904999999999998,32168326.0,002156,通富微电
2021-10-14,19.764999999999997,19.894999999999996,19.564999999999998,19.744999999999997,17761017.0,002156,通富微电
2021-10-15,19.764999999999997,20.424999999999997,19.674999999999997,20.254999999999995,36754789.0,002156,通富微电
2021-10-18,20.054999999999996,20.304999999999996,19.844999999999995,20.244999999999997,18447581.0,002156,通富微电
2021-10-19,20.194999999999997,20.365,19.865,19.974999999999998,18753508.0,002156,通富微电
2021-10-20,20.074999999999996,20.124999999999996,19.534999999999997,19.685,22893134.0,002156,通富微电
2021-10-21,19.624999999999996,19.844999999999995,19.304999999999996,19.414999999999996,15779253.0,002156,通富微电
2021-10-22,19.494999999999997,19.884999999999998,19.414999999999996,19.644999999999996,17208926.0,002156,通富微电
2021-10-25,19.615,19.734999999999996,19.244999999999997,19.724999999999998,16162933.0,002156,通富微电
2021-10-26,19.694999999999997,20.014999999999997,19.594999999999995,19.854999999999997,18807054.0,002156,通富微电
2021-10-27,19.865,19.865,19.404999999999998,19.494999999999997,14424117.0,002156,通富微电
2021-10-28,19.484999999999996,19.964999999999996,18.964999999999996,19.025,19405240.0,002156,通富微电
2021-10-29,19.025,19.935,19.025,19.784999999999997,24753033.0,002156,通富微电
2021-11-01,19.784999999999997,20.455,19.784999999999997,20.394999999999996,39158641.0,002156,通富微电
2021-11-02,20.304999999999996,20.764999999999997,20.284999999999997,20.474999999999998,42007247.0,002156,通富微电
2021-11-03,20.564999999999998,20.754999999999995,20.244999999999997,20.534999999999997,28592239.0,002156,通富微电
2021-11-04,20.734999999999996,20.744999999999997,20.324999999999996,20.394999999999996,29700458.0,002156,通富微电
2021-11-05,20.844999999999995,20.974999999999998,20.194999999999997,20.194999999999997,36321768.0,002156,通富微电
2021-11-08,19.984999999999996,20.144999999999996,19.514999999999997,19.814999999999998,26430623.0,002156,通富微电
2021-11-09,19.935,20.994999999999997,19.804999999999996,20.634999999999998,44901031.0,002156,通富微电
2021-11-10,20.504999999999995,20.974999999999998,20.365,20.824999999999996,37001286.0,002156,通富微电
2021-11-11,20.634999999999998,21.104999999999997,20.514999999999997,21.004999999999995,37437686.0,002156,通富微电
2021-11-12,20.844999999999995,21.185,20.794999999999998,20.874999999999996,26581265.0,002156,通富微电
2021-11-15,20.894999999999996,21.185,20.615,20.664999999999996,26943994.0,002156,通富微电
2021-11-16,20.644999999999996,21.064999999999998,20.435,20.474999999999998,25060194.0,002156,通富微电
2021-11-17,20.494999999999997,20.834999999999997,20.244999999999997,20.664999999999996,21934606.0,002156,通富微电
2021-11-18,20.564999999999998,20.884999999999998,20.365,20.384999999999998,18158061.0,002156,通富微电
2021-11-19,20.384999999999998,20.624999999999996,19.974999999999998,20.554999999999996,24772084.0,002156,通富微电
2021-11-22,20.544999999999998,21.185,20.534999999999997,21.164999999999996,44031245.0,002156,通富微电
2021-11-23,21.074999999999996,21.354999999999997,20.894999999999996,20.964999999999996,31377549.0,002156,通富微电
2021-11-24,20.974999999999998,21.154999999999998,20.694999999999997,20.844999999999995,25751109.0,002156,通富微电
2021-11-25,20.914999999999996,21.304999999999996,20.664999999999996,21.084999999999997,29666129.0,002156,通富微电
2021-11-26,20.935,20.964999999999996,20.144999999999996,20.185,37869785.0,002156,通富微电
2021-11-29,19.754999999999995,20.104999999999997,19.644999999999996,19.804999999999996,19607399.0,002156,通富微电
2021-11-30,19.974999999999998,21.764999999999997,19.964999999999996,21.554999999999996,89957383.0,002156,通富微电
2021-12-01,21.474999999999998,21.654999999999998,20.974999999999998,21.014999999999997,46701462.0,002156,通富微电
2021-12-02,20.955,21.164999999999996,20.584999999999997,20.615,27076044.0,002156,通富微电
2021-12-03,20.804999999999996,21.214999999999996,20.714999999999996,20.865,29228616.0,002156,通富微电
2021-12-06,20.734999999999996,20.994999999999997,20.444999999999997,20.494999999999997,22330526.0,002156,通富微电
2021-12-07,20.554999999999996,20.694999999999997,19.775,19.924999999999997,27391625.0,002156,通富微电
2021-12-08,19.984999999999996,20.174999999999997,19.834999999999997,20.074999999999996,28490287.0,002156,通富微电
2021-12-09,19.924999999999997,20.134999999999998,19.714999999999996,20.064999999999998,28397096.0,002156,通富微电
2021-12-10,19.944999999999997,20.205,19.824999999999996,20.104999999999997,25872018.0,002156,通富微电
2021-12-13,20.164999999999996,20.414999999999996,19.944999999999997,20.214999999999996,23419756.0,002156,通富微电
2021-12-14,20.074999999999996,20.334999999999997,20.064999999999998,20.115,15500256.0,002156,通富微电
2021-12-15,20.115,20.354999999999997,19.844999999999995,19.854999999999997,19108452.0,002156,通富微电
2021-12-16,19.935,20.034999999999997,19.685,19.764999999999997,20186618.0,002156,通富微电
2021-12-17,19.664999999999996,19.694999999999997,19.164999999999996,19.214999999999996,26007052.0,002156,通富微电
2021-12-20,19.094999999999995,19.244999999999997,18.884999999999998,18.904999999999998,15734355.0,002156,通富微电
2021-12-21,18.904999999999998,19.094999999999995,18.904999999999998,19.084999999999997,11687232.0,002156,通富微电
2021-12-22,19.154999999999998,19.404999999999998,19.064999999999998,19.205,14820809.0,002156,通富微电
2021-12-23,19.214999999999996,19.314999999999998,19.034999999999997,19.094999999999995,12135382.0,002156,通富微电
2021-12-24,19.164999999999996,19.174999999999997,18.865,18.974999999999998,9591022.0,002156,通富微电
2021-12-27,18.964999999999996,19.214999999999996,18.904999999999998,19.094999999999995,9348763.0,002156,通富微电
2021-12-28,19.104999999999997,19.264999999999997,18.984999999999996,19.185,9792473.0,002156,通富微电
2021-12-29,19.244999999999997,19.244999999999997,19.014999999999997,19.074999999999996,8765251.0,002156,通富微电
2021-12-30,19.034999999999997,19.294999999999998,19.025,19.194999999999997,12885156.0,002156,通富微电
2021-12-31,19.154999999999998,19.254999999999995,19.124999999999996,19.194999999999997,9256798.0,002156,通富微电
2022-01-04,19.264999999999997,19.365,19.084999999999997,19.304999999999996,14073683.0,002156,通富微电
2022-01-05,19.264999999999997,19.314999999999998,18.714999999999996,19.054999999999996,20415541.0,002156,通富微电
2022-01-06,18.894999999999996,19.054999999999996,18.754999999999995,18.904999999999998,12215283.0,002156,通富微电
2022-01-07,18.904999999999998,18.994999999999997,18.734999999999996,18.764999999999997,13767544.0,002156,通富微电
2022-01-10,18.764999999999997,18.804999999999996,18.254999999999995,18.764999999999997,14473952.0,002156,通富微电
